"lthscr_mecom1.genes.results"	"lthscr_mecom2.genes.results"	"lthscr_mecom3.genes.results"	"lthsc_mecom1.genes.results"	"lthsc_mecom2.genes.results"	"lthsc_mecom3.genes.results"
"ENSG00000008438_PGLYRP1"	0	0	1.30042499391187	1.18615275268755	1.19717075749648	1.28065340868947
"ENSG00000008441_NFIX"	10.9416185114957	21.7286532005409	16.9055249208543	17.7922912903132	9.57736605997181	26.8937215824789
"ENSG00000008513_ST3GAL1"	58.9164073695921	71.3954882508045	62.4203997077695	74.7276234193156	94.5764898422216	65.313323843163
"ENSG00000008516_MMP25"	6.55655447727318	2.8182429572686	2.05467149038075	5.62236404773898	1.53237856959549	10.2452272695158
"ENSG00000008517_IL32"	5.04997777453646	0.939414319089533	7.15233746651526	3.55845825806265	5.98585378748238	6.40326704344736
"ENSG00000008710_PKD1"	160.606126489508	231.744118376197	176.968335296496	119.647228163593	126.361373453753	148.888765294238
"ENSG00000008735_MAPK8IP2"	8.41662962422744	12.2123861481639	13.6544624360746	3.55845825806265	13.1688783324612	6.40326704344736
"ENSG00000008838_MED24"	136.349399912485	153.124534011594	152.799936784644	136.407566559068	128.097271052123	170.3269033557
"ENSG00000008853_RHOBTB2"	35.6023433104821	29.3097267555934	26.9383037488843	25.8462684810617	22.1117438909599	38.6373133401614
"ENSG00000008869_HEATR5B"	58.9164073695921	56.364859145372	52.6672122534305	60.493790387065	45.4924887848661	61.4713636170946
"ENSG00000008952_SEC62"	118.674477701607	163.458091521579	155.400786772468	153.013705096694	149.646344687059	152.397755634047
"ENSG00000008988_RPS20"	731.388281086116	800.343423291519	926.526799662326	697.457818580279	614.148598595692	622.397556623083
"ENSG00000009307_CSDE1"	690.045796371911	697.00784819167	702.177479712651	582.163771019049	603.338146655499	558.211207779567
"ENSG00000009335_UBE3C"	113.62449992707	97.6990891853115	78.0254996347119	104.381442236504	125.70292953713	105.013579512537
"ENSG00000009413_REV3L"	185.788682325197	173.641342740509	177.312947919883	202.583028631506	195.749390558249	181.737525227123
"ENSG00000009694_TENM1"	12.6249444363412	4.69707159544767	12.3540374421627	21.3507495483759	17.9575613624471	20.4904545390315
"ENSG00000009709_PAX7"	9.25829258665018	4.69707159544767	7.15233746651526	16.6061385376257	5.98585378748238	6.40326704344736
"ENSG00000009724_MASP2"	13.4666073987639	21.6065293390593	9.10297495738306	9.48922202150039	11.1696031674421	15.3678409042737
"ENSG00000009765_IYD"	10.0999555490729	13.1518004672535	13.0042499391187	29.6538188171887	19.1547321199436	14.0871874955842
"ENSG00000009780_FAM76A"	27.7748777599506	24.4247722963279	28.609349866061	21.3507495483759	15.5632198474542	24.3324147651
"ENSG00000009790_TRAF3IP3"	63.5960534406625	56.9754784527802	68.3243291801294	51.5857832143815	79.0252417023424	58.2185039590234
"ENSG00000009830_POMT2"	55.5497555199011	56.364859145372	57.2186997321221	39.1430408386891	41.9009765123767	60.1907102084052
"ENSG00000009844_VTA1"	161.599288785167	146.548633777967	154.100361778556	179.10906565582	147.252003172067	147.275141999289
"ENSG00000009950_MLXIPL"	5.04997777453646	5.6364859145372	3.9012749817356	3.55845825806265	3.59151227248943	5.12261363475789
"ENSG00000009954_BAZ1B"	260.915518351051	284.642538684129	317.303698514495	211.135189978384	245.420005286778	240.762840833621
"ENSG00000010017_RANBP9"	53.8664295950556	45.0918873162976	51.5813573835141	42.4286839636336	49.0001991043308	62.7520170257841
"ENSG00000010030_ETV7"	2.52498888726823	0	1.30042499391187	8.30306926881284	5.98585378748238	1.28065340868947
"ENSG00000010072_SPRTN"	35.6023433104821	32.8795011681337	27.0228313734886	32.0261243225638	40.7038057548802	27.8670181730829
"ENSG00000010165_METTL13"	100.157892528307	99.5779178234905	104.684212009905	78.2860816773782	57.4641963598309	93.4876988343314
"ENSG00000010219_DYRK4"	33.6665184969098	26.4257247959886	37.2701803255141	40.9459930227742	35.9151227248943	28.1743749911684
"ENSG00000010244_ZNF207"	421.673144173795	486.616617288378	431.090885481783	476.833406580395	472.882449211108	437.983465771799
"ENSG00000010256_UQCRC1"	406.523210850185	468.767745225677	420.037273033533	364.148895075077	316.05307997907	348.337727163536
"ENSG00000010270_STARD3NL"	163.282614710012	168.155163117026	185.310561632441	179.10906565582	148.449173929563	179.291477216526
"ENSG00000010278_CD9"	46.2914629332509	39.4554014017604	39.6629623143119	35.5845825806265	39.5066349973837	25.6130681737894
"ENSG00000010282_HHATL"	3.36665184969098	3.75765727635813	3.25106248477966	7.11691651612529	1.19717075749648	1.28065340868947
"ENSG00000010292_NCAPD2"	294.304288070361	299.654379503179	283.421125298122	361.385159161315	297.461018115149	321.687329728708
"ENSG00000010295_IFFO1"	41.2414851587145	42.273644359029	53.9676372473424	54.5630266236272	39.5066349973837	26.8937215824789
"ENSG00000010310_GIPR"	5.89164073695921	6.57590023362673	3.9012749817356	8.30306926881284	8.38019530247533	6.40326704344736
"ENSG00000010318_PHF7"	21.0415740605686	20.6671150199697	26.0084998782373	11.8615275268755	19.1547321199436	15.3678409042737
"ENSG00000010319_SEMA3G"	6.73330369938195	6.57590023362673	12.3540374421627	4.74461101075019	9.57736605997181	10.2452272695158
"ENSG00000010322_NISCH"	138.874388799753	146.548633777967	145.647599318129	117.429122516067	160.420881504528	152.397755634047
"ENSG00000010327_STAB1"	566.178258192156	570.017820537147	576.47189767616	369.190044274	457.438946439404	414.509088790521
"ENSG00000010361_FUZ"	24.4082259102596	17.0409757482841	22.2762801457103	15.4199857849381	21.7645643712859	14.356124711409
"ENSG00000010379_SLC6A13"	5.04997777453646	6.57590023362673	8.45276246042713	2.3723055053751	3.59151227248943	6.40326704344736
"ENSG00000010404_IDS"	211.930733938047	163.99355768346	172.715945566404	160.344129108303	196.359947644572	207.747595957606
"ENSG00000010438_PRSS3"	0	1.87882863817907	2.60084998782373	0	0	3.84196022606841
"ENSG00000010539_ZNF200"	36.7301716801285	48.8495445926557	39.6629623143119	29.6538188171887	28.7320981799154	39.7002556693736
"ENSG00000010610_CD4"	38.7164962714462	34.7583298063127	41.6135998051797	40.3291935913767	37.1122934823908	24.3324147651
"ENSG00000010626_LRRC23"	13.4666073987639	14.4669805139788	16.437371923046	6.7254861077384	9.13441287969811	12.8065340868947
"ENSG00000010671_BTK"	110.257848077379	116.487375567102	127.441649403363	136.407566559068	171.195418321996	183.133437442594
"ENSG00000010704_HFE"	5.89164073695921	1.87882863817907	6.50212496955933	4.74461101075019	8.38019530247533	1.28065340868947
"ENSG00000010803_SCMH1"	97.6329036410383	101.45674646167	89.0270950832063	68.7968596558778	70.6330746922921	83.2424715648156
"ENSG00000010810_FYN"	24.4082259102596	33.8189154872232	37.7123248234441	29.6538188171887	38.3094642398872	46.103522712821
"ENSG00000010818_HIVEP2"	51.3414407077874	49.7889589117453	50.7165747625628	66.4245541505027	71.8302454497886	69.1552840692315
"ENSG00000010932_FMO1"	6.73330369938195	5.6364859145372	9.76619170427811	3.55845825806265	9.57736605997181	6.41607357753425
"ENSG00000011007_ELOA"	94.5019174208257	116.487375567102	116.940717577524	79.6264342879151	60.9000764338457	56.7713656072043
"ENSG00000011009_LYPLA2"	69.8580258810878	58.2436877835511	75.4246496468882	66.4245541505027	65.8443916623062	49.9454829388894
"ENSG00000011021_CLCN6"	46.2914629332509	50.7283732308348	49.4161497686509	86.209582065331	71.8302454497886	46.103522712821
"ENSG00000011028_MRC2"	77.4329925428924	90.1837746325952	100.78293702817	66.4245541505027	58.6613671173273	53.5697320854806
"ENSG00000011052_NME1-NME2"	39.0447448267911	37.2102011791364	29.9943024845772	8.24376163117846	0	23.2950855040615
"ENSG00000011083_SLC6A7"	1.68332592484549	9.39414319089533	5.20169997564746	2.3723055053751	3.59151227248943	5.12261363475789
"ENSG00000011105_TSPAN9"	13.4666073987639	12.2123861481639	14.9548874299865	8.30306926881284	13.1688783324612	8.9645738608263
"ENSG00000011114_BTBD7"	70.6996888435105	61.0619307408197	66.9718871864611	88.9614564515661	76.6189284797745	75.5585511126788
"ENSG00000011132_APBA3"	26.9332147975278	24.4247722963279	30.5599873569288	54.5630266236272	32.3236104524048	34.5776420346157
"ENSG00000011143_MKS1"	27.7748777599506	32.8795011681337	31.8604123508407	18.9784440430008	17.9575613624471	23.0517613564105
"ENSG00000011198_ABHD5"	47.9747888580964	39.4554014017604	40.9633873082238	61.6799431397525	55.0698548448379	53.7874431649578
"ENSG00000011201_ANOS1"	9.25829258665018	8.4547288718058	3.9012749817356	8.30306926881284	3.59151227248943	20.4904545390315
"ENSG00000011243_AKAP8L"	54.7080925574784	39.4554014017604	55.2680622412543	66.4245541505027	31.1264396949084	42.2615624867526
"ENSG00000011258_MBTD1"	26.9332147975278	50.7283732308348	37.0621123264882	61.6799431397525	63.4500501473132	42.2615624867526
"ENSG00000011260_UTP18"	196.107470244499	240.490065686921	221.722461461973	185.039829419258	148.449173929563	211.307812433763
"ENSG00000011275_RNF216"	110.097932114519	143.730390820699	147.331649685245	157.758316107444	96.6595669602655	153.678409042737
"ENSG00000011295_TTC19"	100.999555490729	86.4261173562371	101.719243023786	85.6758133266217	118.519904992151	71.7165908866104
"ENSG00000011304_PTBP1"	738.980081007169	713.015468188956	717.184384142394	767.440830988844	694.359039347956	690.272187283625
"ENSG00000011332_DPF1"	2.52498888726823	4.69707159544767	3.9012749817356	5.93076376343774	7.18302454497886	5.12261363475789
"ENSG00000011347_SYT7"	7.5749666618047	10.3335575099849	11.0536124482509	9.48922202150039	9.57736605997181	7.68392045213683
"ENSG00000011376_LARS2"	71.5413518059332	58.2436877835511	67.622099683417	107.939900494567	56.2670256023344	51.2261363475789
"ENSG00000011405_PIK3C2A"	68.1746999562423	61.0619307408197	83.8774121073153	46.2599573548144	64.6472209048097	60.1907102084052
"ENSG00000011422_PLAUR"	32.824855534487	42.273644359029	33.1608373447526	47.446110107502	47.886830299859	71.7165908866104
"ENSG00000011426_ANLN"	102.682881415575	91.1231889516847	93.6305995616543	130.47680279563	114.928392719662	69.1552840692315
"ENSG00000011451_WIZ"	86.6912851295426	121.18444716255	91.0297495738306	106.753747741879	86.1962945397463	102.452272695158
"ENSG00000011454_RABGAP1"	65.649711068974	67.2338828172379	62.4203997077695	68.7968596558778	92.1821483272287	72.9972442952999
"ENSG00000011465_DCN"	15.9915962860321	6.57590023362673	7.15233746651526	30.8399715698763	13.1688783324612	30.7356818085473
"ENSG00000011478_QPCTL"	6.73330369938195	5.6364859145372	8.36823483582285	8.30306926881284	8.38019530247533	10.2452272695158
"ENSG00000011485_PPP5C"	138.975388355243	155.576405384418	140.419890842603	136.075443788316	115.048109795411	120.330194280463
"ENSG00000011523_CEP68"	102.682881415575	93.4435423198359	68.1032569311644	104.986380140375	74.5837381920305	58.9100567997157
"ENSG00000011566_MAP4K3"	16.8332592484549	25.3641866154174	15.6050999269424	23.723055053751	25.140585907426	19.2098011303421
"ENSG00000011590_ZBTB32"	3.36665184969098	6.57590023362673	3.9012749817356	3.55845825806265	8.38019530247533	5.12261363475789
"ENSG00000011600_TYROBP"	22.7248999854141	29.1218438917755	20.8067999025898	30.8399715698763	35.9151227248943	21.771107947721
"ENSG00000011638_TMEM159"	37.0331703466007	45.0918873162976	33.1608373447526	37.9568880860016	38.3094642398872	21.771107947721
"ENSG00000011677_GABRA3"	3.36665184969098	2.8182429572686	2.60084998782373	9.48922202150039	16.7603906049507	2.56130681737894
"ENSG00000012048_BRCA1"	223.88234800445	235.792994091473	247.204289217676	185.039829419258	210.70205331938	215.149772659831
"ENSG00000012061_ERCC1"	142.005375019965	148.108061547656	146.538390438959	97.7745714040346	125.104344158382	137.619015297771
"ENSG00000012124_CD22"	23.5665629478368	23.4853579772383	27.9591373691051	40.3291935913767	27.5349274224189	24.3324147651
"ENSG00000012171_SEMA3B"	15.9915962860321	13.1518004672535	12.3540374421627	15.4199857849381	2.39434151499295	7.68392045213683
"ENSG00000012174_MBTPS2"	42.0831481211372	44.5752094407984	33.8110498417085	55.7491793763148	46.6896595423626	47.3841761215104
"ENSG00000012211_PRICKLE3"	21.8832370229913	19.7277007008802	22.1072248965017	8.30306926881284	11.9717075749648	32.0163352172368
"ENSG00000012223_LTF"	0.841662962422744	2.8182429572686	3.9012749817356	3.55845825806265	1.19717075749648	2.56130681737894
"ENSG00000012232_EXTL3"	62.2830592192831	57.3042734644615	50.0663622656068	53.3768738709397	52.6755133298449	52.5067897562683
"ENSG00000012504_NR1H4"	3.36665184969098	2.8182429572686	3.25106248477966	0	2.39434151499295	3.84196022606841
"ENSG00000012660_ELOVL5"	304.681992397033	305.309653704098	273.089248721492	284.676660645012	306.475713919098	297.111590815957
"ENSG00000012779_ALOX5"	31.1415296096415	30.0612582108651	24.7080748843254	43.8876518494393	47.886830299859	26.8937215824789
"ENSG00000012817_KDM5D"	4.20831481211372	0	1.9506374908678	1.18615275268755	2.39434151499295	5.12261363475789
"ENSG00000012822_CALCOCO1"	25.2498888726823	28.182429572686	19.506374908678	33.2122770752514	22.746244392433	29.4550283998578
"ENSG00000012963_UBR7"	119.103725812442	147.816843108738	166.532424720353	118.722029016497	144.606255797999	184.273218976328
"ENSG00000012983_MAP4K5"	74.9080036556242	95.8202605471324	89.7293245799187	131.662955548318	100.562343629704	106.294232921226
"ENSG00000013016_EHD3"	29.458203684796	53.5466161881034	43.5642372960475	30.8399715698763	28.7320981799154	42.2615624867526
"ENSG00000013275_PSMC4"	134.666073987639	117.426789886192	120.289311936848	72.3553179139405	88.5906360547392	75.5585511126788
"ENSG00000013288_MAN2B2"	79.1163184677379	84.547288718058	98.8322995373018	110.312205999942	75.421757722278	97.3296590603998
"ENSG00000013293_SLC7A14"	15.1499333236094	6.57590023362673	13.6544624360746	13.047680279563	11.9717075749648	14.0871874955842
"ENSG00000013297_CLDN11"	8.17254736512485	5.6364859145372	1.30042499391187	5.93076376343774	2.39434151499295	5.12261363475789
"ENSG00000013306_SLC25A39"	260.073855388628	231.095922496025	245.130111352387	156.572163354756	146.05483241457	206.185198799005
"ENSG00000013364_MVP"	21.8832370229913	30.0612582108651	26.0084998782373	26.0953605591261	49.0840010573555	40.9809090780631
"ENSG00000013374_NUB1"	48.8164518205191	53.3775216106673	50.7165747625628	42.3575147984724	46.0791024560394	56.3487499823367
"ENSG00000013375_PGM3"	29.5423699810383	30.9818842435728	32.3350674736185	42.3100686883649	34.4785178158985	27.0217869233479
"ENSG00000013392_RWDD2A"	8.41662962422744	6.57590023362673	9.10297495738306	18.9784440430008	9.57736605997181	8.9645738608263
"ENSG00000013441_CLK1"	77.4329925428924	61.0619307408197	72.8237996590645	62.8660958924401	93.3793190847251	79.4005113387472
"ENSG00000013503_POLR3B"	31.1415296096415	35.6977441254023	40.3131748112678	32.0261243225638	35.9151227248943	40.9809090780631
"ENSG00000013523_ANGEL1"	71.5413518059332	62.0013450599092	70.0473922970626	58.1214848816899	51.2029932981243	68.2588266831488
"ENSG00000013561_RNF14"	29.458203684796	30.0612582108651	29.9097748599729	21.3507495483759	20.3519028774401	23.0517613564105
"ENSG00000013563_DNASE1L1"	15.0741836569913	21.3340991865233	26.3206018767762	18.100691006012	16.293494009527	34.3343178869647
"ENSG00000013573_DDX11"	132.141085100371	124.942104438908	131.342924385098	100.822983978442	98.168002114711	128.065340868947
"ENSG00000013583_HEBP1"	53.0247666326329	57.3042734644615	65.0212496955933	39.1430408386891	58.6613671173273	48.6648295301999
"ENSG00000013588_GPRC5A"	16.8332592484549	19.7277007008802	27.3089248721492	26.0953605591261	21.5490736349366	15.3678409042737
"ENSG00000013619_MAMLD1"	4.20831481211372	11.2729718290744	13.0042499391187	8.30306926881284	17.9575613624471	5.12261363475789
"ENSG00000013725_CD6"	9.25829258665018	15.0306291054325	12.3540374421627	8.30306926881284	10.7745368174683	8.9645738608263
"ENSG00000013810_TACC3"	361.073410879357	330.673840319516	355.016023337939	307.213562946075	336.40498285651	208.746505616384
"ENSG00000014123_UFL1"	70.6996888435105	60.1225164217301	70.8731621681967	64.0522486451276	77.8160992372709	76.8392045213683
"ENSG00000014138_POLA2"	143.924366574289	144.669805139788	122.239949427715	106.753747741879	114.928392719662	96.0490056517104
"ENSG00000014164_ZC3H3"	58.0747444071693	62.0013450599092	53.3174247503865	39.1430408386891	73.027416207285	44.8228693041315
"ENSG00000014216_CAPN1"	207.049088755995	174.731063350653	195.06374908678	238.416703290197	150.843515444556	169.04624994701
"ENSG00000014257_ACPP"	3.36665184969098	2.8182429572686	3.9012749817356	4.74461101075019	2.39434151499295	10.2452272695158
"ENSG00000014641_MDH1"	389.68995160173	417.099957675753	425.889185506136	383.127339118078	371.122934823908	429.018891910973
"ENSG00000014824_SLC30A9"	98.474566603461	87.3655316753266	111.186336979464	86.5891509461911	126.900100294626	83.2424715648156
"ENSG00000014914_MTMR11"	6.73330369938195	4.69707159544767	9.75318745433899	11.8615275268755	8.38019530247533	10.2452272695158
"ENSG00000014919_COX15"	80.7996443925834	100.51733214258	109.885911985553	93.7060674623163	86.1962945397463	115.258806782052
"ENSG00000015133_CCDC88C"	80.7996443925834	106.153818057117	94.9310245555662	83.0306926881284	79.0132699947674	115.374065588834
"ENSG00000015153_YAF2"	85.8496221671199	92.0626032707743	94.9310245555662	115.056817010692	118.519904992151	74.2778977039893
"ENSG00000015171_ZMYND11"	48.8164518205191	71.3954882508045	61.1199747138577	46.2599573548144	83.8019530247533	90.9263920169525
"ENSG00000015285_WAS"	53.0247666326329	57.3042734644615	56.5684872351661	39.1430408386891	58.6613671173273	47.3841761215104
"ENSG00000015413_DPEP1"	6.73330369938195	5.6364859145372	5.85191247260339	4.74461101075019	0	5.12261363475789
"ENSG00000015475_BID"	223.88234800445	225.459436581488	221.072248965017	122.173733526818	166.40673529201	170.3269033557
"ENSG00000015479_MATR3"	498.205557346895	323.675203642299	219.830343095831	263.337772624163	364.813844931901	126.490137176259
"ENSG00000015520_NPC1L1"	10.0999555490729	9.39414319089533	6.50212496955933	13.047680279563	4.7886830299859	3.84196022606841
